Year,Player,concat,count,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Honors
2019,Ryan Arcidiacono,2019Ryan Arcidiacono,1,PG,24,CHI,81,32,1961,3.4,7.7,0.447,1.5,4,0.373,1.9,3.7,0.527,1.6,1.9,0.873,0.5,3.5,4,4.9,1.2,0.1,1.2,3.1,10,No_Honors
2019,Trevor Ariza,2019Trevor Ariza,1,SF,33,TOT,69,69,2349,4.5,11.3,0.399,2.2,6.7,0.334,2.3,4.6,0.493,2,2.5,0.793,0.8,4.9,5.7,3.9,1.4,0.3,1.6,2,13.2,No_Honors
2019,D.J. Augustin,2019D.J. Augustin,1,PG,31,ORL,81,81,2269,5,10.7,0.47,2.1,4.9,0.421,3,5.8,0.511,2.9,3.3,0.866,0.7,2.6,3.2,6.8,0.8,0.1,2,1.8,15,No_Honors
2019,Deandre Ayton,2019Deandre Ayton,1,C,20,PHO,71,70,2183,8.4,14.3,0.585,0,0.1,0,8.4,14.3,0.588,2.3,3.1,0.746,3.7,8.3,12,2.1,1,1.1,2.1,3.4,19.1,No_Honors
2019,Dwayne Bacon,2019Dwayne Bacon,1,SG,23,CHO,43,13,759,5.8,12.2,0.475,1.8,4.1,0.437,4,8.1,0.494,1.6,2.2,0.739,0.4,3.8,4.2,2.2,0.6,0.2,0.9,3.4,15,No_Honors
2019,Marvin Bagley,2019Marvin Bagley,1,PF,19,SAC,62,4,1567,8.2,16.2,0.504,0.7,2.2,0.313,7.5,14,0.534,4.2,6,0.691,3.7,7.1,10.8,1.4,0.8,1.4,2.3,2.8,21.2,No_Honors
2019,Ron Baker,2019Ron Baker,1,SG,25,TOT,15,0,152,0.9,4.7,0.2,0.2,3.1,0.077,0.7,1.7,0.429,1.2,1.4,0.833,0.2,2.4,2.6,3.6,1.4,0.2,1.2,4.3,3.3,No_Honors
2019,Wade Baldwin,2019Wade Baldwin,1,PG,22,POR,16,0,94,3.8,12.6,0.303,0.8,3.4,0.222,3.1,9.2,0.333,3.1,4.2,0.727,0.8,5,5.7,4.6,0.4,0.8,5.4,4.2,11.5,No_Honors
2019,Lonzo Ball,2019Lonzo Ball,1,PG,21,LAL,47,45,1423,4.7,11.5,0.406,1.9,5.8,0.329,2.8,5.8,0.482,0.5,1.2,0.417,1.4,5,6.3,6.5,1.7,0.5,2.6,2.9,11.8,No_Honors
2019,Mohamed Bamba,2019Mohamed Bamba,1,C,20,ORL,47,1,766,5.5,11.4,0.481,1,3.3,0.3,4.5,8.1,0.555,1.7,3,0.587,3,7.9,11,1.8,0.6,3,2,4.8,13.7,No_Honors
2019,J.J. Barea,2019J.J. Barea,1,PG,34,DAL,38,0,752,7.7,18.4,0.418,1.8,6.1,0.297,5.9,12.3,0.479,2.6,3.7,0.705,0.6,3.9,4.5,10.1,1.1,0,3.4,2.4,19.9,No_Honors
2019,Harrison Barnes,2019Harrison Barnes,1,PF-SF,26,TOT,77,77,2533,6.1,14.6,0.42,2.5,6.3,0.395,3.7,8.3,0.439,3.3,4,0.824,0.8,4.3,5.1,1.6,0.7,0.2,1.4,1.7,18,No_Honors
2019,Will Barton,2019Will Barton,1,SG,28,DEN,43,38,1189,5.6,13.9,0.402,2,5.9,0.342,3.6,8,0.447,1.7,2.2,0.77,1,5.1,6,3.8,0.5,0.7,2,2.5,15,No_Honors
2019,Keita Bates-Diop,2019Keita Bates-Diop,1,SF,23,MIN,30,3,503,4.3,10.2,0.423,0.9,3.7,0.25,3.4,6.4,0.522,1.3,2,0.643,1.1,4.8,5.9,1.2,1.3,1,1,2.1,10.8,No_Honors
2019,Nicolas Batum,2019Nicolas Batum,1,SF,30,CHO,75,72,2354,3.9,8.6,0.45,1.8,4.6,0.389,2.1,4,0.519,1.2,1.4,0.865,1.1,4.9,6,3.8,1.1,0.7,1.8,2.1,10.7,No_Honors
2019,Jerryd Bayless,2019Jerryd Bayless,1,PG,30,MIN,34,6,657,4.5,12.6,0.357,1.6,5.4,0.296,2.9,7.2,0.402,0.9,1.5,0.571,0.6,2.8,3.4,6.5,1,0.1,1.8,3.1,11.5,No_Honors
2019,Aron Baynes,2019Aron Baynes,1,C,32,BOS,51,18,821,4.6,9.8,0.471,0.9,2.7,0.344,3.7,7.1,0.519,2.3,2.7,0.855,3.9,6.7,10.5,2.5,0.5,1.5,1.8,5.5,12.5,No_Honors
2019,Kent Bazemore,2019Kent Bazemore,1,SG,29,ATL,67,35,1643,6.1,15.1,0.402,2.1,6.6,0.32,4,8.6,0.465,2.8,3.8,0.726,0.8,4.9,5.7,3.3,2,0.9,2.7,3.7,17.1,No_Honors
2019,Bradley Beal,2019Bradley Beal,1,SG,25,WAS,82,82,3028,9.1,19.1,0.475,2.5,7.1,0.351,6.6,12,0.548,4.3,5.3,0.808,1.1,3.8,4.9,5.3,1.4,0.7,2.7,2.7,25,No_Honors
2019,Malik Beasley,2019Malik Beasley,1,SG,22,DEN,81,18,1879,6.7,14.1,0.474,3.1,7.8,0.402,3.6,6.4,0.56,1.1,1.3,0.848,0.7,3.2,3.8,1.9,1.1,0.2,1.1,2.2,17.6,No_Honors
2019,Michael Beasley,2019Michael Beasley,1,PF,30,LAL,26,2,277,9.7,19.9,0.49,0.4,2.2,0.176,9.4,17.7,0.529,3.6,5.1,0.718,1.7,6.1,7.8,3.2,1.2,1.3,3.5,5.5,23.5,No_Honors
2019,Marco Belinelli,2019Marco Belinelli,1,SG,32,SAS,79,1,1815,5.7,13.7,0.413,2.9,7.8,0.372,2.7,5.9,0.468,2.2,2.5,0.903,0.3,3.6,3.9,2.6,0.7,0.2,1.4,2.4,16.4,No_Honors
2019,Jordan Bell,2019Jordan Bell,1,C,24,GSW,68,3,788,4.5,8.8,0.516,0,0.1,0,4.5,8.7,0.521,1.1,1.9,0.61,2.5,5.9,8.4,3.5,0.9,2.3,1.9,3.7,10.2,No_Honors
2019,DeAndre' Bembry,2019DeAndre' Bembry,1,SG,24,ATL,82,15,1931,5.1,11.5,0.446,0.9,3.2,0.289,4.2,8.3,0.508,1.6,2.5,0.64,1,5.7,6.7,3.8,2,0.8,2.6,3.5,12.8,No_Honors
2019,Dragan Bender,2019Dragan Bender,1,PF,21,PHO,46,27,826,3.8,8.6,0.447,1,4.4,0.218,2.9,4.2,0.688,1.4,2.4,0.593,1.5,6.5,8,2.4,0.8,1,1.6,3.9,10,No_Honors
2019,Dairis Bertāns,2019Dairis Bertāns,1,SG,29,NOP,12,0,167,2.6,10.1,0.255,2.2,7.3,0.294,0.4,2.8,0.154,0,0,,0.4,1.5,1.9,2.2,0.2,0,0.4,1.5,7.3,No_Honors
2019,Dāvis Bertāns,2019Dāvis Bertāns,1,PF,26,SAS,76,12,1632,4.5,10,0.45,3.2,7.5,0.429,1.3,2.5,0.513,1.2,1.3,0.883,0.5,5.3,5.8,2.2,0.8,0.7,0.9,2.9,13.4,No_Honors
2019,Patrick Beverley,2019Patrick Beverley,1,PG,30,LAC,78,49,2137,3.3,8,0.407,1.9,4.8,0.397,1.4,3.3,0.421,1.6,2.1,0.78,1.3,5.3,6.5,5.1,1.1,0.7,1.4,4.5,10,No_Honors
2019,Khem Birch,2019Khem Birch,1,C,26,ORL,50,1,643,5.1,8.5,0.603,0,0.1,0,5.1,8.4,0.607,3.2,4.6,0.699,4.4,6.2,10.6,2.1,1,1.6,1.1,4,13.4,No_Honors
2019,Bismack Biyombo,2019Bismack Biyombo,1,C,26,CHO,54,32,783,4.1,7.2,0.571,0,0,,4.1,7.2,0.571,2.7,4.2,0.637,3.7,7.6,11.4,1.5,0.5,1.9,1.6,4.7,10.9,No_Honors
2019,Nemanja Bjelica,2019Nemanja Bjelica,1,PF,30,SAC,77,70,1788,5.7,11.9,0.479,2.1,5.2,0.401,3.6,6.8,0.539,1.4,1.9,0.761,2.5,6.4,8.9,3,1.1,1.1,1.7,4,14.9,No_Honors
2019,Antonio Blakeney,2019Antonio Blakeney,1,SG,22,CHI,57,3,829,7.2,17.2,0.419,1.6,4,0.396,5.6,13.2,0.426,2.2,3.3,0.658,0.3,4.3,4.6,1.8,0.5,0.4,1.5,1.8,18.2,No_Honors
2019,Eric Bledsoe,2019Eric Bledsoe,1,PG,29,MIL,78,78,2272,7.4,15.4,0.484,2,6,0.329,5.5,9.4,0.582,2.8,3.7,0.75,1.3,4.4,5.7,6.8,1.8,0.5,2.6,2.5,19.7,No_Honors
2019,Jaron Blossomgame,2019Jaron Blossomgame,1,SF,25,CLE,27,4,439,3.9,8.7,0.443,0.8,3.2,0.256,3,5.5,0.552,0.8,1.1,0.769,2.1,5.9,8,1.1,0.6,0.7,0.9,1.6,9.3,No_Honors
2019,Bogdan Bogdanović,2019Bogdan Bogdanović,1,SG,26,SAC,70,17,1947,6.7,16,0.418,2.5,6.9,0.36,4.2,9.1,0.462,2.5,3,0.827,0.7,3.8,4.5,4.9,1.3,0.3,2.2,2.6,18.3,No_Honors
2019,Bojan Bogdanović,2019Bojan Bogdanović,1,SF,29,IND,81,81,2573,7.3,14.7,0.497,2.3,5.4,0.425,5,9.3,0.538,3.4,4.3,0.807,0.5,4.2,4.7,2.3,1,0,1.9,1.9,20.3,No_Honors
2019,Andrew Bogut,2019Andrew Bogut,1,C,34,GSW,11,5,134,4.8,9.7,0.5,0,0,,4.8,9.7,0.5,0.8,0.8,1,3.2,11.6,14.8,3,0.8,2.1,2.1,5.9,10.5,No_Honors
2019,Jonah Bolden,2019Jonah Bolden,1,PF,23,PHI,44,10,639,4.5,9.1,0.494,1.9,5.4,0.354,2.6,3.7,0.697,0.7,1.5,0.481,2.6,6.6,9.3,2.3,1,2.2,2,5.6,11.7,No_Honors
2019,Isaac Bonga,2019Isaac Bonga,1,PG,19,LAL,22,0,120,1.5,9.9,0.152,0,2.4,0,1.5,7.5,0.2,2.7,4.5,0.6,2.7,4.8,7.5,4.5,2.7,1.2,1.8,2.7,5.7,No_Honors
2019,Devin Booker,2019Devin Booker,1,SG,22,PHO,64,64,2242,9.4,20.2,0.467,2.2,6.6,0.326,7.2,13.5,0.536,6.3,7.3,0.866,0.6,3.6,4.3,7,0.9,0.2,4.2,3.2,27.3,No_Honors
2019,Chris Boucher,2019Chris Boucher,1,PF,26,TOR,28,0,163,7.5,16.8,0.447,2.7,8.2,0.324,4.9,8.6,0.564,2.9,3.3,0.867,3.5,8.8,12.4,0.4,1.3,5.3,1.5,6.8,20.5,No_Honors
2019,Avery Bradley,2019Avery Bradley,1,SG,28,TOT,63,63,1905,4.7,11.5,0.408,1.6,4.6,0.351,3.1,6.9,0.446,0.8,0.9,0.86,0.8,2.5,3.3,2.9,0.8,0.3,1.7,3.2,11.8,No_Honors
2019,Tony Bradley,2019Tony Bradley,1,C,21,UTA,3,0,36,8,16,0.5,0,0,,8,16,0.5,1,2,0.5,9,6,15,1,2,2,3,6,17,No_Honors
2019,Corey Brewer,2019Corey Brewer,1,SF,32,TOT,31,3,492,3.9,9,0.431,1,3.2,0.318,2.9,5.8,0.494,2.3,3.1,0.721,1.9,3.7,5.6,2.9,2.3,0.5,1.4,4.6,11,No_Honors
2019,Mikal Bridges,2019Mikal Bridges,1,SF,22,PHO,82,56,2417,3.6,8.4,0.43,1.6,4.7,0.335,2,3.7,0.548,1.4,1.8,0.805,0.8,3.1,3.9,2.6,1.9,0.6,1,3,10.2,No_Honors
2019,Miles Bridges,2019Miles Bridges,1,SF,20,CHO,80,25,1696,5,10.8,0.464,1.4,4.2,0.325,3.7,6.6,0.553,1.2,1.6,0.753,1.4,5.4,6.9,2,1.2,1,1.1,2.4,12.7,No_Honors
2019,Isaiah Briscoe,2019Isaiah Briscoe,1,PG,22,ORL,39,0,559,3.5,8.9,0.399,0.7,2.2,0.324,2.8,6.7,0.423,1,1.7,0.577,0.3,4.4,4.8,5.6,0.7,0.1,2,4.3,8.8,No_Honors
2019,Ryan Broekhoff,2019Ryan Broekhoff,1,SG,28,DAL,42,0,453,4.5,10,0.452,3,7.4,0.409,1.5,2.6,0.576,1.2,1.5,0.789,0.6,4.4,5,1.7,0.5,0.3,1.3,2.8,13.3,No_Honors
2019,Malcolm Brogdon,2019Malcolm Brogdon,1,SG,26,MIL,64,64,1832,7.4,14.7,0.505,2,4.8,0.426,5.4,9.9,0.544,2.8,3,0.928,1.3,4.4,5.7,4,0.9,0.3,1.8,2,19.7,No_Honors
2019,Dillon Brooks,2019Dillon Brooks,1,SF,23,MEM,18,0,330,5.3,13.3,0.402,1.6,4.4,0.375,3.7,8.9,0.415,2.4,3.3,0.733,1,2.4,3.4,1.7,1.1,0.4,2.1,5.5,14.7,No_Honors
2019,MarShon Brooks,2019MarShon Brooks,1,SG,30,MEM,29,0,387,7.1,15.7,0.45,1.4,5,0.278,5.7,10.7,0.53,2.1,3.1,0.697,1.1,3.1,4.2,2.3,0.8,0.4,2,3.1,17.7,No_Honors
2019,Bruce Brown,2019Bruce Brown,1,SG,22,DET,74,56,1449,3.1,7.8,0.398,0.6,2.3,0.258,2.5,5.5,0.457,1.1,1.5,0.75,1.2,3.4,4.6,2.3,1,0.9,1.1,4.4,7.9,No_Honors
2019,Jaylen Brown,2019Jaylen Brown,1,SG,22,BOS,74,25,1913,6.9,14.9,0.465,1.8,5.2,0.344,5.1,9.7,0.529,2.5,3.8,0.658,1.2,4.7,5.9,1.9,1.3,0.6,1.9,3.5,18.1,No_Honors
2019,Lorenzo Brown,2019Lorenzo Brown,1,PG,28,TOR,26,0,212,3.9,12.1,0.324,1,4.8,0.214,2.9,7.3,0.395,0.5,0.5,1,0.8,4.4,5.3,4.8,2,0.8,2.7,3.7,9.3,No_Honors
2019,Sterling Brown,2019Sterling Brown,1,SG,23,MIL,58,7,1034,5,10.9,0.465,1.8,5.1,0.361,3.2,5.7,0.558,1,1.5,0.69,1,5.4,6.4,2.9,0.9,0.3,1.6,3.1,13,No_Honors
2019,Troy Brown,2019Troy Brown,1,SF,19,WAS,52,10,730,4.8,11.5,0.415,1.1,3.4,0.319,3.7,8.1,0.455,1.6,2.3,0.681,1.7,5.4,7.2,3.9,1,0.2,1.5,2.8,12.2,No_Honors
2019,Jalen Brunson,2019Jalen Brunson,1,PG,22,DAL,73,38,1591,6,12.8,0.467,1.4,4.1,0.348,4.5,8.7,0.523,2,2.7,0.725,0.6,3.3,3.8,5.2,0.8,0.1,2,2.9,15.3,No_Honors
2019,Thomas Bryant,2019Thomas Bryant,1,C,21,WAS,72,53,1496,7.4,12.1,0.616,0.8,2.4,0.333,6.6,9.7,0.685,2.6,3.3,0.781,2.7,8.2,10.9,2.2,0.6,1.6,1.4,3,18.2,No_Honors
2019,Reggie Bullock,2019Reggie Bullock,1,SG,27,TOT,63,60,1879,4.7,11.4,0.412,2.8,7.5,0.377,1.9,3.9,0.483,1.4,1.6,0.859,0.4,2.9,3.3,2.5,0.8,0.2,1.2,2.1,13.6,No_Honors
2019,Trey Burke,2019Trey Burke,1,PG,26,TOT,58,8,1125,7.6,17.5,0.431,1.8,5.1,0.352,5.8,12.4,0.463,3.3,4,0.831,0.9,2.3,3.2,5.1,1.1,0.2,1.6,1.9,20.2,No_Honors
2019,Alec Burks,2019Alec Burks,1,SG,27,TOT,64,24,1375,5,12.4,0.405,1.6,4.4,0.363,3.4,8,0.428,3,3.7,0.823,0.8,5.4,6.2,3.4,1,0.5,1.7,2.4,14.7,No_Honors
2019,Deonte Burton,2019Deonte Burton,1,SG,25,OKC,32,0,240,5,12.3,0.402,1.2,4.1,0.296,3.7,8.2,0.455,1.2,1.8,0.667,0.6,3.6,4.2,1.4,0.9,1.2,1.4,4.6,12.3,No_Honors
2019,Jimmy Butler,2019Jimmy Butler,1,SF-SG,29,TOT,65,65,2185,6.9,14.9,0.462,1.1,3.2,0.347,5.8,11.7,0.494,5.1,6,0.855,2,3.6,5.6,4.3,2,0.6,1.6,1.8,20,No_Honors
2019,Bruno Caboclo,2019Bruno Caboclo,1,SF,23,MEM,34,19,800,4.3,10.1,0.427,2.2,5.9,0.369,2.2,4.3,0.505,1.9,2.3,0.84,1.9,5.2,7.1,2.3,0.6,1.5,1.7,3.6,12.7,No_Honors
2019,José Calderón,2019José Calderón,1,PG,37,DET,49,0,632,2.6,6.8,0.375,0.8,3.2,0.246,1.8,3.6,0.492,0.5,0.6,0.818,0.6,2.8,3.4,6.6,0.9,0.2,2,3.6,6.4,No_Honors
2019,Kentavious Caldwell-Pope,2019Kentavious Caldwell-Pope,1,SG,25,LAL,82,23,2035,5.7,13.4,0.43,2.7,7.7,0.347,3.1,5.7,0.542,2.4,2.8,0.867,0.8,3.4,4.2,1.9,1.3,0.2,1.1,2.4,16.6,No_Honors
2019,Isaiah Canaan,2019Isaiah Canaan,1,PG,27,TOT,30,16,629,3.7,9.4,0.39,1.9,5.5,0.354,1.7,3.9,0.441,1.1,1.4,0.792,0.3,3,3.3,4.8,0.8,0.1,2,3,10.4,No_Honors
2019,Clint Capela,2019Clint Capela,1,C,24,HOU,67,67,2249,7.6,11.7,0.648,0,0,,7.6,11.7,0.648,2.7,4.2,0.636,4.8,8.8,13.6,1.5,0.7,1.6,1.5,2.7,17.8,No_Honors
2019,DeMarre Carroll,2019DeMarre Carroll,1,PF,32,BRK,67,8,1703,4.8,12.2,0.395,2.2,6.6,0.342,2.6,5.6,0.457,3.9,5.1,0.76,1.4,5.9,7.4,1.8,0.7,0.2,1.5,2.4,15.7,No_Honors
2019,Jevon Carter,2019Jevon Carter,1,PG,23,MEM,39,3,577,3.5,11.5,0.303,2.1,6.4,0.333,1.4,5.2,0.265,1.6,2,0.813,0.9,3.2,4.1,4.3,1.6,0.7,2.1,3.4,10.7,No_Honors
2019,Vince Carter,2019Vince Carter,1,PF,42,ATL,76,9,1330,5.3,12.7,0.419,3.3,8.6,0.389,2,4.1,0.48,1.3,1.8,0.712,0.8,4.4,5.3,2.4,1.2,0.7,1.3,3.8,15.2,No_Honors
2019,Wendell Carter,2019Wendell Carter,1,C,19,CHI,44,44,1110,5.8,12,0.485,0.2,1,0.188,5.6,11,0.513,2.9,3.6,0.795,2.8,7.1,10,2.5,0.8,1.9,2.1,4.9,14.8,No_Honors
2019,Michael Carter-Williams,2019Michael Carter-Williams,1,PG,27,TOT,28,1,372,4.5,11.9,0.374,1,3.7,0.263,3.5,8.2,0.424,3.1,5.1,0.604,1.8,4.9,6.8,6.8,1.9,1.5,1.9,4.6,13,No_Honors
2019,Alex Caruso,2019Alex Caruso,1,PG,24,LAL,25,4,531,5.2,11.7,0.445,1.6,3.4,0.48,3.6,8.3,0.431,3.5,4.3,0.797,1.4,3.2,4.5,5.2,1.6,0.6,2.8,3.7,15.5,No_Honors
2019,Omri Casspi,2019Omri Casspi,1,SF,30,MEM,36,0,520,6,11.1,0.534,1,3,0.349,4.9,8.2,0.602,2.7,4,0.672,1.2,6.8,8,1.8,1.4,0.6,1.6,2.4,15.6,No_Honors
2019,Willie Cauley-Stein,2019Willie Cauley-Stein,1,C,25,SAC,81,81,2213,6.7,12.1,0.556,0,0,0.5,6.7,12,0.556,2.3,4.1,0.551,2.9,8.1,11,3.2,1.6,0.8,1.4,3.7,15.7,No_Honors
2019,Troy Caupain,2019Troy Caupain,1,PG,23,ORL,4,0,16,9,18,0.5,4.5,6.8,0.667,4.5,11.3,0.4,0,0,,2.3,4.5,6.8,9,2.3,0,0,0,22.5,No_Honors
2019,Tyler Cavanaugh,2019Tyler Cavanaugh,1,PF,24,UTA,11,0,39,2.8,9.2,0.3,0.9,4.6,0.2,1.8,4.6,0.4,1.8,1.8,1,2.8,4.6,7.4,0.9,0,0,0.9,2.8,8.3,No_Honors
2019,Tyson Chandler,2019Tyson Chandler,1,C,36,TOT,55,6,875,2.5,4.1,0.616,0,0,0,2.5,4,0.622,2.1,3.6,0.586,3.8,8.8,12.6,1.5,0.9,0.9,1.7,4.5,7.1,No_Honors
2019,Joe Chealey,2019Joe Chealey,1,PG,23,CHO,1,0,8,4.5,13.5,0.333,0,0,,4.5,13.5,0.333,0,0,,0,0,0,4.5,0,0,0,4.5,9,No_Honors
2019,Chris Chiozza,2019Chris Chiozza,1,PG,23,HOU,7,0,33,2.2,8.7,0.25,2.2,5.5,0.4,0,3.3,0,0,0,,1.1,3.3,4.4,4.4,1.1,1.1,1.1,2.2,6.5,No_Honors
2019,Marquese Chriss,2019Marquese Chriss,1,PF,21,TOT,43,2,499,4.8,13,0.372,1.2,5.2,0.222,3.7,7.8,0.472,2.3,3.2,0.711,2.9,7.4,10.2,1.6,1.2,0.8,2.6,5.8,13.1,No_Honors
2019,Ian Clark,2019Ian Clark,1,SG,27,NOP,60,6,973,5.6,14.2,0.394,2.4,7.5,0.327,3.1,6.7,0.47,1.2,1.4,0.892,0.5,2.8,3.3,3.5,0.8,0.3,2.1,3.5,14.8,No_Honors
2019,Jordan Clarkson,2019Jordan Clarkson,1,SG,26,CLE,81,0,2214,8.6,19.2,0.448,2.3,7.2,0.324,6.3,12,0.524,2.6,3.1,0.844,1.3,3.1,4.4,3.2,0.9,0.2,2.2,1.8,22.2,No_Honors
2019,John Collins,2019John Collins,1,PF,21,ATL,61,59,1829,9.2,16.4,0.56,1.1,3.1,0.348,8.1,13.2,0.609,4,5.2,0.763,4.3,7.4,11.7,2.4,0.4,0.8,2.4,3.9,23.4,No_Honors
2019,Zach Collins,2019Zach Collins,1,C,21,POR,77,0,1356,5,10.6,0.473,1.1,3.2,0.331,4,7.4,0.534,2.5,3.3,0.746,2.9,5.7,8.6,1.9,0.7,1.8,2,4.6,13.6,No_Honors
2019,Darren Collison,2019Darren Collison,1,PG,31,IND,76,76,2143,5.2,11.1,0.467,1.3,3.3,0.407,3.8,7.8,0.492,2.7,3.2,0.832,0.6,3.3,3.9,7.7,1.8,0.2,2.1,2.3,14.3,No_Honors
2019,Bonzie Colson,2019Bonzie Colson,1,SF,23,MIL,8,2,98,4.8,14.3,0.333,1.8,7.7,0.238,2.9,6.6,0.444,2.9,3.3,0.889,2.9,8.1,11,1.1,1.8,0.4,1.1,1.1,14.3,No_Honors
2019,Mike Conley,2019Mike Conley,1,PG,31,MEM,70,70,2342,7.5,17.2,0.438,2.4,6.5,0.364,5.1,10.7,0.483,5.3,6.2,0.845,0.6,3.1,3.7,6.9,1.4,0.3,2,1.9,22.7,No_Honors
2019,Pat Connaughton,2019Pat Connaughton,1,SG,26,MIL,61,2,1261,4.7,10,0.466,1.9,5.7,0.33,2.8,4.3,0.647,0.8,1.1,0.725,1.7,5.6,7.4,3.5,0.9,0.7,0.9,2.3,12,No_Honors
2019,Quinn Cook,2019Quinn Cook,1,PG,25,GSW,74,10,1059,6.9,14.9,0.465,2.8,6.8,0.405,4.2,8.1,0.515,0.7,0.9,0.769,0.7,4.6,5.3,3.9,0.7,0.1,1.7,3.1,17.3,No_Honors
2019,DeMarcus Cousins,2019DeMarcus Cousins,1,C,28,GSW,30,30,771,8.3,17.3,0.48,1.2,4.4,0.274,7.1,12.9,0.551,4.9,6.7,0.736,2,9.5,11.5,5,1.9,2.1,3.4,5.1,22.8,No_Honors
2019,Robert Covington,2019Robert Covington,1,SF,28,TOT,35,35,1203,4.7,10.8,0.431,2.5,6.7,0.378,2.1,4.1,0.518,2,2.7,0.764,0.8,4.9,5.8,1.4,2.2,1.4,1.4,3.8,13.9,No_Honors
2019,Allen Crabbe,2019Allen Crabbe,1,SG,26,BRK,43,20,1133,4.4,11.9,0.367,3.1,8.2,0.378,1.2,3.6,0.342,1.3,1.8,0.732,0.5,4.2,4.7,1.5,0.7,0.4,1.5,3.2,13.1,No_Honors
2019,Torrey Craig,2019Torrey Craig,1,SF,28,DEN,75,37,1503,3.8,8.7,0.442,1.5,4.5,0.324,2.4,4.2,0.569,1.2,1.7,0.7,2.1,4.2,6.3,1.7,0.9,1.1,1.1,4.2,10.3,No_Honors
2019,Jamal Crawford,2019Jamal Crawford,1,SG,38,PHO,64,0,1211,5.2,13,0.397,2,6,0.332,3.2,7,0.453,2.8,3.3,0.845,0.2,2.3,2.5,6.8,1,0.4,2.9,2.2,15.1,No_Honors
2019,Mitch Creek,2019Mitch Creek,1,SF,26,TOT,5,0,48,6,12,0.5,0,1.5,0,6,10.5,0.571,3.7,5.2,0.714,4.5,4.5,9,4.5,1.5,0,0.7,2.3,15.8,No_Honors
2019,Jae Crowder,2019Jae Crowder,1,SF,28,UTA,80,11,2166,5.3,13.2,0.399,2.9,8.7,0.331,2.4,4.6,0.527,2.4,3.3,0.721,1,5.4,6.4,2.2,1.1,0.5,1.4,2.8,15.8,No_Honors
2019,Dante Cunningham,2019Dante Cunningham,1,PF,31,SAS,64,21,928,2.9,6.1,0.475,1.2,2.5,0.462,1.7,3.6,0.484,0.5,0.7,0.778,1.9,5.4,7.3,1.9,1,0.5,0.9,2.8,7.5,No_Honors
2019,Seth Curry,2019Seth Curry,1,SG,28,POR,74,2,1399,5.5,12,0.456,2.9,6.5,0.45,2.5,5.5,0.463,1.1,1.3,0.846,0.7,2.4,3.1,1.7,0.9,0.3,1.6,2.5,15,No_Honors
2019,Stephen Curry,2019Stephen Curry,1,PG,30,GSW,69,69,2331,9.8,20.7,0.472,5.5,12.5,0.437,4.3,8.2,0.525,4.1,4.4,0.916,0.7,5,5.7,5.6,1.4,0.4,3,2.6,29.1,First
2019,Troy Daniels,2019Troy Daniels,1,SG,27,PHO,51,1,760,5.4,13,0.411,3.5,9.2,0.381,1.8,3.8,0.481,0.9,1.1,0.783,0.6,2.8,3.5,1.2,1.2,0.2,1.3,3.7,15.1,No_Honors
2019,Anthony Davis,2019Anthony Davis,1,C,25,NOP,56,56,1850,10.3,20,0.517,0.9,2.8,0.331,9.4,17.1,0.547,6.7,8.4,0.794,3.4,9.7,13.1,4.2,1.7,2.6,2.2,2.6,28.3,No_Honors
2019,Deyonta Davis,2019Deyonta Davis,1,C,22,ATL,9,0,118,4.6,6.7,0.682,0,0.3,0,4.6,6.4,0.714,1.8,3.1,0.6,3.1,7.9,11,1.5,0.9,1.5,0.9,3.7,11,No_Honors
2019,Ed Davis,2019Ed Davis,1,C,29,BRK,81,1,1446,4.6,7.5,0.616,0,0,0,4.6,7.5,0.62,2.5,4,0.617,5.4,11.9,17.3,1.5,0.9,0.8,1.6,5.6,11.8,No_Honors
2019,Tyler Davis,2019Tyler Davis,1,C,21,OKC,1,0,1,0,36,0,0,0,,0,36,0,0,0,,36,0,36,0,0,0,0,0,0,No_Honors
2019,Dewayne Dedmon,2019Dewayne Dedmon,1,C,29,ATL,64,52,1609,5.8,11.8,0.492,1.9,4.9,0.382,3.9,6.9,0.57,2.1,2.5,0.814,2.3,8.4,10.7,2,1.5,1.6,1.9,4.8,15.5,No_Honors
2019,Sam Dekker,2019Sam Dekker,1,PF,24,TOT,47,5,788,5.5,11.7,0.469,0.9,2.8,0.306,4.6,8.9,0.521,1.3,2.1,0.609,2.4,4.3,6.8,2.1,1.7,0.3,1.1,2.1,13.1,No_Honors
2019,Ángel Delgado,2019Ángel Delgado,1,C,24,LAC,2,0,15,2.4,12,0.2,0,0,,2.4,12,0.2,2.4,4.8,0.5,4.8,4.8,9.6,0,2.4,0,0,4.8,7.2,No_Honors
2019,Matthew Dellavedova,2019Matthew Dellavedova,1,PG,28,TOT,48,0,812,4.3,10.7,0.405,2,5.8,0.338,2.4,5,0.482,1.9,2.3,0.808,0.3,3.1,3.4,8,0.6,0.1,3,3.3,12.5,No_Honors
2019,Luol Deng,2019Luol Deng,1,SF,33,MIN,22,2,392,5.4,10.8,0.5,1.3,4,0.318,4.1,6.8,0.608,2.3,3.2,0.714,1.8,4.9,6.7,1.7,1.4,0.7,1.3,2.2,14.4,No_Honors
